ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
72582,Uttar Pradesh,Noida,Locality_102,Apartment,4,4457,416.24,0.09,1996,Furnished,5,12,29,8,7,Low,Yes,No,"Clubhouse, Gym, Playground, Garden, Pool",East,Builder,Ready_to_Move
33433,Maharashtra,Mumbai,Locality_447,Apartment,3,4754,144.83,0.03,2020,Furnished,7,9,5,7,3,High,No,No,Clubhouse,West,Builder,Ready_to_Move
134243,Odisha,Bhubaneswar,Locality_318,Villa,4,3253,310.05,0.1,1997,Furnished,8,11,28,3,6,Medium,Yes,Yes,"Garden, Pool, Playground, Gym, Clubhouse",South,Builder,Under_Construction
199890,Chhattisgarh,Raipur,Locality_121,Villa,5,3153,156.34,0.05,1998,Unfurnished,19,5,27,3,7,Low,Yes,Yes,"Gym, Playground, Clubhouse",West,Broker,Under_Construction
183885,Uttarakhand,Haridwar,Locality_457,Villa,5,766,214.21,0.28,1990,Furnished,18,29,35,10,6,High,No,No,"Garden, Gym, Pool, Playground",North,Builder,Ready_to_Move
166389,Punjab,Ludhiana,Locality_396,Independent House,4,2558,184.31,0.07,2012,Semi-furnished,16,1,13,2,3,Low,Yes,Yes,"Garden, Playground, Pool, Gym",East,Builder,Ready_to_Move
186092,Madhya Pradesh,Indore,Locality_205,Apartment,1,4946,325.34,0.07,2012,Semi-furnished,7,3,13,2,3,High,No,No,"Garden, Clubhouse, Pool, Playground, Gym",North,Owner,Under_Construction
137596,Telangana,Warangal,Locality_488,Apartment,3,545,27.05,0.05,1993,Furnished,12,21,32,1,5,Medium,Yes,Yes,"Clubhouse, Gym, Pool, Garden",North,Broker,Under_Construction
96452,Maharashtra,Mumbai,Locality_88,Villa,1,2499,311.03,0.12,1990,Furnished,8,25,35,9,9,High,Yes,No,"Garden, Pool, Gym",North,Broker,Under_Construction
173214,Andhra Pradesh,Vishakhapatnam,Locality_455,Apartment,2,4372,148.2,0.03,2004,Furnished,23,25,21,1,6,High,Yes,Yes,"Gym, Clubhouse, Playground, Garden, Pool",North,Broker,Under_Construction
168123,Rajasthan,Jodhpur,Locality_14,Villa,1,2405,478.48,0.2,2019,Unfurnished,13,1,6,5,7,High,No,Yes,Gym,South,Builder,Ready_to_Move
30521,Gujarat,Ahmedabad,Locality_126,Independent House,2,933,373.33,0.4,1997,Furnished,28,12,28,6,4,High,Yes,Yes,"Garden, Playground, Gym, Pool, Clubhouse",South,Owner,Ready_to_Move
236019,Tamil Nadu,Chennai,Locality_226,Independent House,4,627,98.58,0.16,2007,Furnished,8,1,18,6,9,Low,No,Yes,"Playground, Clubhouse, Garden",South,Owner,Ready_to_Move
112062,Punjab,Amritsar,Locality_317,Apartment,2,4260,192.8,0.05,2022,Furnished,19,11,3,2,8,High,Yes,Yes,Garden,North,Broker,Ready_to_Move
173466,Haryana,Gurgaon,Locality_8,Apartment,4,2530,52.57,0.02,1992,Unfurnished,8,16,33,2,1,Low,No,Yes,"Pool, Gym, Garden, Clubhouse, Playground",South,Owner,Ready_to_Move
211915,Maharashtra,Pune,Locality_133,Independent House,2,3337,34.11,0.01,1992,Unfurnished,20,22,33,9,9,Low,Yes,No,"Gym, Playground, Garden",West,Owner,Under_Construction
81901,Maharashtra,Pune,Locality_107,Apartment,1,1300,484.48,0.37,2000,Unfurnished,2,16,25,3,8,High,Yes,No,Clubhouse,West,Broker,Ready_to_Move
180345,Madhya Pradesh,Bhopal,Locality_487,Apartment,4,1362,146.07,0.11,2020,Unfurnished,13,23,5,6,9,Low,No,No,Pool,East,Broker,Ready_to_Move
84445,Karnataka,Mysore,Locality_402,Independent House,1,2808,41.47,0.01,1998,Furnished,21,15,27,2,1,Medium,No,Yes,"Playground, Clubhouse, Gym, Pool",West,Builder,Ready_to_Move
57626,Assam,Silchar,Locality_496,Villa,2,524,375.73,0.72,1995,Semi-furnished,8,12,30,2,8,High,Yes,Yes,"Clubhouse, Gym, Garden, Playground",North,Broker,Ready_to_Move
25094,Punjab,Ludhiana,Locality_408,Independent House,3,3979,114.1,0.03,2011,Semi-furnished,28,28,14,6,3,Medium,Yes,No,"Playground, Garden, Clubhouse",North,Builder,Under_Construction
81236,Tamil Nadu,Coimbatore,Locality_156,Villa,4,1838,439.82,0.24,1995,Furnished,6,3,30,6,9,Low,No,No,"Clubhouse, Garden, Pool, Playground",North,Builder,Under_Construction
107117,Chhattisgarh,Bilaspur,Locality_477,Independent House,2,3641,30.33,0.01,2022,Furnished,20,13,3,8,5,Medium,Yes,Yes,"Playground, Clubhouse, Pool, Gym",West,Builder,Ready_to_Move
18966,Jharkhand,Jamshedpur,Locality_75,Independent House,1,2403,107.59,0.04,2020,Semi-furnished,25,6,5,2,5,Low,No,Yes,"Pool, Garden, Gym, Clubhouse, Playground",North,Builder,Under_Construction
75265,Madhya Pradesh,Indore,Locality_262,Independent House,3,2464,95.08,0.04,2014,Semi-furnished,11,1,11,7,9,High,Yes,No,"Pool, Playground, Garden, Clubhouse, Gym",North,Owner,Under_Construction
119815,West Bengal,Kolkata,Locality_355,Apartment,3,3688,107.29,0.03,2004,Unfurnished,25,28,21,8,7,Medium,Yes,No,"Playground, Pool",East,Owner,Ready_to_Move
81216,Jharkhand,Ranchi,Locality_182,Apartment,1,2226,106.4,0.05,2000,Furnished,7,19,25,2,2,Medium,Yes,Yes,"Playground, Clubhouse, Garden",East,Owner,Ready_to_Move
80054,West Bengal,Durgapur,Locality_28,Independent House,3,1665,338.07,0.2,2019,Semi-furnished,17,22,6,2,3,Medium,No,Yes,"Gym, Playground",West,Broker,Ready_to_Move
226552,Odisha,Cuttack,Locality_184,Independent House,1,3079,488.75,0.16,2019,Furnished,28,6,6,7,1,High,Yes,Yes,Clubhouse,West,Owner,Under_Construction
160440,Maharashtra,Mumbai,Locality_378,Apartment,1,4450,171.2,0.04,2008,Furnished,11,25,17,5,6,Low,Yes,No,"Playground, Pool, Gym, Garden",North,Broker,Under_Construction
58404,Delhi,Dwarka,Locality_486,Villa,4,4455,215.76,0.05,2000,Unfurnished,29,6,25,6,2,Low,No,Yes,"Playground, Gym, Garden",North,Builder,Ready_to_Move
101714,West Bengal,Kolkata,Locality_40,Villa,2,4408,220.87,0.05,2020,Furnished,19,25,5,2,9,High,Yes,No,"Gym, Clubhouse, Pool, Playground, Garden",East,Owner,Under_Construction
232792,Telangana,Hyderabad,Locality_428,Villa,4,2580,310.4,0.12,2021,Furnished,17,16,4,7,1,Low,Yes,Yes,Playground,East,Owner,Under_Construction
163958,Telangana,Warangal,Locality_466,Villa,1,4351,429.31,0.1,2022,Unfurnished,20,10,3,1,2,High,No,Yes,"Pool, Garden, Gym, Playground",North,Owner,Under_Construction
106849,Andhra Pradesh,Vishakhapatnam,Locality_240,Apartment,3,796,369.63,0.46,2009,Unfurnished,18,13,16,2,2,Low,Yes,Yes,"Gym, Pool, Garden, Clubhouse",North,Broker,Under_Construction
129414,Assam,Silchar,Locality_42,Villa,5,1954,208.92,0.11,2011,Semi-furnished,6,4,14,1,6,High,No,Yes,Garden,West,Builder,Under_Construction
66227,Bihar,Gaya,Locality_485,Villa,5,3312,89.98,0.03,1991,Unfurnished,12,11,34,9,5,High,No,No,Gym,West,Owner,Under_Construction
141202,Uttarakhand,Dehradun,Locality_35,Villa,1,3155,216.58,0.07,2002,Unfurnished,10,16,23,7,7,Low,Yes,Yes,"Garden, Pool, Clubhouse, Gym",West,Broker,Under_Construction
235034,West Bengal,Kolkata,Locality_191,Apartment,5,3266,338.87,0.1,2005,Furnished,1,27,20,7,6,High,No,No,"Clubhouse, Garden, Gym, Pool, Playground",East,Owner,Under_Construction
69778,Assam,Guwahati,Locality_29,Apartment,3,3521,340.03,0.1,2014,Unfurnished,5,27,11,10,2,Low,No,No,"Gym, Clubhouse, Playground, Pool",South,Owner,Ready_to_Move
128967,West Bengal,Durgapur,Locality_238,Apartment,3,4542,85.33,0.02,2012,Semi-furnished,14,15,13,4,10,High,No,No,Pool,North,Broker,Under_Construction
105691,Odisha,Bhubaneswar,Locality_240,Independent House,5,3333,125.39,0.04,2012,Furnished,18,29,13,2,3,Low,No,No,"Garden, Playground, Pool, Gym, Clubhouse",East,Builder,Ready_to_Move
60513,Andhra Pradesh,Vijayawada,Locality_13,Apartment,4,2351,39.16,0.02,2017,Unfurnished,11,14,8,7,4,Medium,No,No,"Playground, Gym, Clubhouse, Garden",North,Broker,Under_Construction
174468,Delhi,Dwarka,Locality_428,Independent House,5,3621,252.75,0.07,2008,Furnished,20,4,17,1,8,Medium,No,No,"Clubhouse, Pool",North,Builder,Ready_to_Move
92219,Madhya Pradesh,Indore,Locality_193,Apartment,1,3687,442.9,0.12,2012,Unfurnished,28,17,13,4,5,Low,Yes,Yes,"Gym, Playground, Garden, Pool",West,Builder,Ready_to_Move
98104,Rajasthan,Jodhpur,Locality_103,Independent House,3,1370,94.19,0.07,2021,Unfurnished,30,2,4,7,6,High,No,No,"Garden, Gym",South,Owner,Under_Construction
85577,Bihar,Patna,Locality_378,Independent House,4,2701,278.56,0.1,2017,Furnished,30,27,8,2,5,High,No,No,"Clubhouse, Gym, Garden, Pool",West,Builder,Under_Construction
151822,Gujarat,Ahmedabad,Locality_278,Apartment,3,1010,139.31,0.14,2023,Unfurnished,28,15,2,2,10,Low,No,Yes,Playground,West,Owner,Under_Construction
42801,Rajasthan,Jodhpur,Locality_48,Independent House,5,2992,41.88,0.01,2012,Furnished,23,10,13,9,1,Low,No,Yes,"Gym, Pool, Playground",South,Broker,Ready_to_Move
170368,Jharkhand,Jamshedpur,Locality_350,Independent House,5,4649,91.55,0.02,2017,Furnished,26,7,8,5,6,Low,Yes,No,"Pool, Gym, Playground, Garden, Clubhouse",West,Broker,Under_Construction
49369,Telangana,Warangal,Locality_306,Apartment,5,2331,362.87,0.16,2014,Semi-furnished,10,4,11,1,4,Medium,Yes,No,"Pool, Gym",East,Broker,Under_Construction
127741,Uttarakhand,Haridwar,Locality_403,Villa,3,4967,128.21,0.03,1992,Unfurnished,22,30,33,4,7,Medium,No,Yes,"Gym, Clubhouse, Playground, Garden",West,Owner,Under_Construction
118665,Jharkhand,Jamshedpur,Locality_231,Independent House,1,3808,210.53,0.06,1998,Semi-furnished,16,13,27,3,6,Low,Yes,Yes,"Gym, Clubhouse, Garden",East,Builder,Under_Construction
191567,Odisha,Cuttack,Locality_440,Independent House,3,3595,96.3,0.03,2001,Semi-furnished,12,9,24,2,4,Low,No,Yes,"Pool, Clubhouse, Playground",North,Broker,Ready_to_Move
10749,Kerala,Kochi,Locality_383,Villa,5,1549,367.27,0.24,2003,Furnished,0,6,22,9,6,High,Yes,No,Playground,North,Broker,Under_Construction
153847,Telangana,Warangal,Locality_132,Villa,4,4541,340.97,0.08,2023,Furnished,29,4,2,10,9,Medium,No,No,"Gym, Playground, Clubhouse, Pool, Garden",East,Owner,Under_Construction
18388,Rajasthan,Jodhpur,Locality_59,Apartment,2,2586,475.84,0.18,1990,Unfurnished,10,25,35,5,9,Medium,Yes,No,"Clubhouse, Playground, Pool",West,Builder,Ready_to_Move
96147,Telangana,Hyderabad,Locality_483,Apartment,1,3539,120.43,0.03,1990,Semi-furnished,13,11,35,8,7,High,Yes,Yes,"Playground, Garden, Pool, Clubhouse, Gym",West,Builder,Ready_to_Move
84891,Punjab,Ludhiana,Locality_448,Villa,4,1579,41.2,0.03,2006,Furnished,2,14,19,7,7,Medium,No,No,"Clubhouse, Playground, Pool, Gym, Garden",South,Owner,Under_Construction
11651,Tamil Nadu,Coimbatore,Locality_145,Apartment,1,1762,377.82,0.21,2007,Furnished,3,15,18,1,10,Medium,No,No,"Gym, Pool",North,Owner,Under_Construction
239672,Punjab,Amritsar,Locality_237,Independent House,4,2813,16.91,0.01,2016,Semi-furnished,5,22,9,2,6,High,Yes,No,"Playground, Clubhouse",South,Builder,Under_Construction
153397,Uttar Pradesh,Noida,Locality_363,Apartment,5,1074,178.27,0.17,2005,Unfurnished,20,28,20,8,7,Low,Yes,Yes,"Clubhouse, Pool",South,Builder,Ready_to_Move
89428,Rajasthan,Jodhpur,Locality_440,Villa,3,3926,385.74,0.1,2020,Semi-furnished,21,19,5,8,2,Low,Yes,Yes,"Clubhouse, Garden, Gym",South,Broker,Ready_to_Move
161993,Telangana,Hyderabad,Locality_482,Villa,4,3388,438.11,0.13,2004,Unfurnished,20,1,21,2,5,Low,No,No,Pool,North,Builder,Ready_to_Move
736,Assam,Guwahati,Locality_376,Independent House,5,1889,382.73,0.2,2013,Furnished,2,13,12,2,2,Medium,Yes,Yes,"Playground, Pool",North,Owner,Ready_to_Move
104625,Karnataka,Mysore,Locality_79,Apartment,5,1769,120.9,0.07,2008,Furnished,20,17,17,4,9,Low,No,No,"Gym, Pool",South,Owner,Under_Construction
239313,Tamil Nadu,Chennai,Locality_362,Apartment,1,3379,268.59,0.08,2023,Unfurnished,20,8,2,7,7,Medium,Yes,Yes,"Garden, Playground",North,Broker,Under_Construction
86452,Madhya Pradesh,Bhopal,Locality_55,Apartment,5,1722,456.16,0.26,2003,Unfurnished,19,6,22,8,4,Low,No,No,"Clubhouse, Playground, Pool",South,Builder,Ready_to_Move
78884,Bihar,Gaya,Locality_338,Villa,2,888,153.0,0.17,1996,Unfurnished,15,23,29,3,9,Medium,Yes,No,"Garden, Pool",South,Builder,Under_Construction
150745,Madhya Pradesh,Bhopal,Locality_215,Villa,2,2799,66.15,0.02,1998,Furnished,17,19,27,2,1,High,Yes,Yes,"Garden, Playground, Gym",North,Owner,Ready_to_Move
3201,Tamil Nadu,Coimbatore,Locality_48,Villa,5,1138,29.35,0.03,1992,Unfurnished,18,15,33,8,3,Low,Yes,No,"Gym, Garden",North,Owner,Ready_to_Move
197587,Jharkhand,Ranchi,Locality_319,Villa,4,1831,61.63,0.03,2012,Semi-furnished,0,28,13,8,7,Low,Yes,Yes,Garden,West,Owner,Ready_to_Move
173246,Haryana,Faridabad,Locality_238,Independent House,1,745,366.87,0.49,2000,Furnished,23,3,25,5,1,Medium,Yes,Yes,"Playground, Clubhouse, Pool",West,Owner,Ready_to_Move
159823,Maharashtra,Nagpur,Locality_306,Villa,4,3062,377.43,0.12,1999,Furnished,28,1,26,6,3,Low,No,Yes,"Garden, Playground, Gym, Clubhouse",North,Owner,Under_Construction
67791,Jharkhand,Ranchi,Locality_64,Villa,5,4101,370.73,0.09,2010,Unfurnished,5,13,15,9,5,Medium,Yes,Yes,Clubhouse,West,Broker,Under_Construction
148656,Haryana,Gurgaon,Locality_435,Independent House,5,3900,435.06,0.11,1994,Furnished,0,8,31,8,4,Low,No,No,"Playground, Gym, Clubhouse, Pool",West,Owner,Under_Construction
227090,Gujarat,Ahmedabad,Locality_433,Independent House,1,3293,332.99,0.1,2006,Furnished,23,15,19,8,2,High,Yes,No,"Garden, Playground",North,Broker,Ready_to_Move
55219,Gujarat,Surat,Locality_34,Independent House,4,2860,304.73,0.11,2004,Furnished,26,30,21,2,2,Medium,No,Yes,"Gym, Pool, Garden, Playground",South,Owner,Under_Construction
141254,Andhra Pradesh,Vijayawada,Locality_497,Independent House,2,3164,73.31,0.02,2014,Unfurnished,5,4,11,4,7,Medium,Yes,Yes,Pool,East,Owner,Ready_to_Move
174452,Punjab,Ludhiana,Locality_108,Apartment,4,1598,413.69,0.26,1994,Semi-furnished,5,13,31,3,5,High,Yes,No,"Playground, Garden, Clubhouse, Gym",South,Owner,Ready_to_Move
245867,Punjab,Ludhiana,Locality_355,Independent House,2,4372,189.61,0.04,2018,Semi-furnished,11,19,7,3,1,Medium,No,No,Clubhouse,West,Owner,Ready_to_Move
72516,Odisha,Cuttack,Locality_93,Independent House,4,1169,56.07,0.05,2008,Unfurnished,20,13,17,5,6,Medium,Yes,Yes,"Pool, Gym, Clubhouse, Garden, Playground",West,Owner,Ready_to_Move
76104,Odisha,Bhubaneswar,Locality_436,Apartment,2,4056,10.03,0.0,2010,Unfurnished,22,7,15,2,2,Low,Yes,No,"Playground, Clubhouse, Gym",South,Builder,Under_Construction
109487,Bihar,Patna,Locality_77,Villa,4,4513,25.0,0.01,2010,Unfurnished,29,4,15,4,9,Medium,No,No,"Pool, Gym, Playground, Garden, Clubhouse",West,Broker,Under_Construction
189247,Assam,Silchar,Locality_389,Independent House,2,4029,368.33,0.09,2014,Furnished,22,12,11,2,2,High,No,No,"Playground, Clubhouse",South,Owner,Ready_to_Move
50932,Telangana,Warangal,Locality_499,Apartment,4,1903,323.31,0.17,1994,Furnished,1,24,31,4,1,Medium,Yes,No,Garden,East,Builder,Ready_to_Move
11408,Gujarat,Surat,Locality_397,Villa,4,3484,119.67,0.03,1998,Semi-furnished,23,1,27,3,9,High,Yes,Yes,"Pool, Clubhouse, Garden, Gym",West,Owner,Ready_to_Move
122437,Assam,Silchar,Locality_296,Apartment,5,2335,11.33,0.0,1998,Semi-furnished,14,19,27,2,7,Low,No,No,"Gym, Garden, Pool, Clubhouse, Playground",South,Owner,Under_Construction
240539,Telangana,Hyderabad,Locality_381,Independent House,4,3945,216.43,0.05,2022,Furnished,18,19,3,2,6,Medium,Yes,No,Playground,South,Builder,Under_Construction
229405,Punjab,Ludhiana,Locality_330,Independent House,4,3937,131.74,0.03,2023,Semi-furnished,1,16,2,1,9,Medium,No,Yes,"Gym, Clubhouse, Playground, Garden, Pool",North,Broker,Under_Construction
14454,Delhi,Dwarka,Locality_284,Apartment,3,2347,475.36,0.2,2019,Furnished,25,21,6,1,6,Low,No,Yes,"Pool, Garden",South,Builder,Ready_to_Move
80099,Haryana,Gurgaon,Locality_146,Villa,4,3623,135.71,0.04,2019,Unfurnished,16,9,6,8,2,High,No,No,"Pool, Gym, Playground, Garden",East,Builder,Ready_to_Move
88556,Uttarakhand,Haridwar,Locality_223,Apartment,1,4506,218.55,0.05,2015,Furnished,15,18,10,4,1,Low,No,Yes,Clubhouse,East,Builder,Ready_to_Move
3946,Maharashtra,Mumbai,Locality_288,Villa,2,4119,221.17,0.05,2023,Semi-furnished,29,16,2,6,2,Low,No,Yes,Gym,West,Builder,Ready_to_Move
65743,Bihar,Patna,Locality_78,Apartment,4,2973,208.46,0.07,2006,Furnished,11,22,19,10,3,High,No,No,"Pool, Garden, Clubhouse, Playground, Gym",West,Broker,Under_Construction
109695,Delhi,New Delhi,Locality_239,Independent House,5,3690,314.41,0.09,2010,Unfurnished,21,26,15,5,6,High,No,Yes,"Garden, Gym, Clubhouse",West,Owner,Under_Construction
146935,West Bengal,Durgapur,Locality_248,Apartment,1,1036,219.88,0.21,2023,Unfurnished,6,28,2,6,10,Low,No,Yes,Playground,West,Broker,Under_Construction
48746,Telangana,Hyderabad,Locality_112,Independent House,1,3964,49.95,0.01,2014,Unfurnished,5,17,11,2,1,High,Yes,Yes,"Garden, Clubhouse, Pool, Playground",West,Builder,Under_Construction
90134,Gujarat,Surat,Locality_493,Villa,5,667,154.16,0.23,2018,Semi-furnished,3,12,7,9,6,Low,Yes,No,"Pool, Gym, Playground, Clubhouse, Garden",South,Broker,Ready_to_Move
217746,Uttarakhand,Dehradun,Locality_190,Independent House,4,1154,320.51,0.28,2018,Furnished,11,30,7,3,3,Medium,Yes,No,"Garden, Pool, Gym, Playground",South,Broker,Ready_to_Move
45706,Uttar Pradesh,Lucknow,Locality_289,Apartment,1,1923,158.21,0.08,2017,Furnished,6,21,8,2,5,High,Yes,Yes,"Gym, Clubhouse, Playground, Pool, Garden",South,Builder,Ready_to_Move
134798,Bihar,Gaya,Locality_385,Villa,1,4073,160.77,0.04,2003,Furnished,8,7,22,6,2,Medium,Yes,No,"Gym, Playground, Pool",East,Owner,Under_Construction
70213,Assam,Guwahati,Locality_139,Apartment,5,3643,464.87,0.13,2000,Semi-furnished,18,3,25,3,2,High,Yes,No,Playground,North,Builder,Under_Construction
77293,Assam,Silchar,Locality_203,Villa,4,4975,124.32,0.02,2006,Semi-furnished,5,25,19,8,3,Low,Yes,Yes,"Garden, Pool",North,Broker,Ready_to_Move
122528,Assam,Guwahati,Locality_282,Villa,5,1672,365.43,0.22,2000,Semi-furnished,19,22,25,6,9,High,Yes,Yes,Pool,East,Builder,Under_Construction
91398,Uttarakhand,Dehradun,Locality_168,Villa,3,4010,225.44,0.06,2022,Unfurnished,18,27,3,6,4,Low,Yes,Yes,"Pool, Gym, Playground",South,Builder,Ready_to_Move
99077,Haryana,Faridabad,Locality_490,Independent House,2,2132,296.88,0.14,1990,Unfurnished,8,25,35,3,4,High,No,Yes,"Garden, Gym, Clubhouse, Pool, Playground",North,Builder,Under_Construction
152957,Karnataka,Mysore,Locality_420,Villa,5,2353,394.0,0.17,2007,Semi-furnished,23,24,18,5,8,High,Yes,No,"Playground, Clubhouse, Pool, Garden",North,Owner,Under_Construction
186749,Tamil Nadu,Coimbatore,Locality_218,Apartment,1,3554,497.8,0.14,2012,Furnished,12,17,13,6,6,High,No,No,"Clubhouse, Pool, Playground, Garden, Gym",West,Broker,Under_Construction
206342,Chhattisgarh,Raipur,Locality_258,Independent House,1,1423,444.62,0.31,1994,Unfurnished,3,8,31,6,8,High,No,Yes,"Pool, Garden, Playground, Gym, Clubhouse",West,Owner,Under_Construction
13288,Kerala,Kochi,Locality_351,Villa,4,2134,194.15,0.09,2007,Semi-furnished,11,3,18,9,4,Medium,Yes,No,"Gym, Garden, Clubhouse, Playground, Pool",South,Broker,Under_Construction
96511,Uttarakhand,Haridwar,Locality_432,Apartment,3,4636,485.2,0.1,2020,Semi-furnished,1,17,5,1,3,Low,Yes,No,"Clubhouse, Gym, Garden",South,Owner,Ready_to_Move
34922,West Bengal,Kolkata,Locality_451,Apartment,4,3680,145.2,0.04,2022,Unfurnished,27,4,3,2,2,High,No,Yes,"Pool, Playground, Garden, Clubhouse, Gym",North,Owner,Ready_to_Move
237037,Karnataka,Mysore,Locality_218,Villa,1,1530,17.6,0.01,1998,Semi-furnished,30,26,27,6,4,Low,No,No,"Garden, Gym, Playground, Pool",South,Broker,Under_Construction
91999,West Bengal,Durgapur,Locality_83,Apartment,4,2381,129.47,0.05,2002,Semi-furnished,21,29,23,4,7,Medium,No,No,"Garden, Clubhouse, Pool",South,Broker,Under_Construction
247351,Odisha,Bhubaneswar,Locality_204,Apartment,3,3424,258.49,0.08,1994,Furnished,8,27,31,8,2,High,No,Yes,"Playground, Gym",West,Builder,Under_Construction
223473,Andhra Pradesh,Vishakhapatnam,Locality_361,Independent House,1,3820,482.25,0.13,1990,Furnished,10,14,35,2,7,High,Yes,No,"Clubhouse, Gym, Playground, Garden, Pool",North,Builder,Ready_to_Move
221042,Jharkhand,Jamshedpur,Locality_186,Apartment,4,3660,481.02,0.13,1994,Semi-furnished,7,4,31,8,2,Low,Yes,No,"Pool, Clubhouse, Gym, Playground",North,Broker,Ready_to_Move
219850,West Bengal,Durgapur,Locality_286,Apartment,5,869,313.22,0.36,2017,Semi-furnished,8,13,8,9,5,High,No,Yes,"Gym, Garden, Pool, Clubhouse",North,Owner,Ready_to_Move
218661,Haryana,Gurgaon,Locality_249,Apartment,3,1498,39.36,0.03,2020,Unfurnished,27,3,5,7,6,Low,No,No,"Garden, Clubhouse, Pool, Gym, Playground",East,Owner,Ready_to_Move
61687,Gujarat,Surat,Locality_195,Independent House,5,3271,114.67,0.04,2011,Semi-furnished,26,2,14,2,5,High,Yes,Yes,"Playground, Pool",West,Builder,Under_Construction
180574,Karnataka,Mysore,Locality_288,Apartment,2,2438,482.12,0.2,2009,Furnished,23,26,16,9,4,High,Yes,No,"Pool, Garden, Clubhouse",West,Owner,Under_Construction
170753,Bihar,Gaya,Locality_326,Independent House,1,1384,378.45,0.27,2011,Furnished,5,29,14,1,8,Low,No,No,Clubhouse,South,Broker,Under_Construction
119464,Andhra Pradesh,Vijayawada,Locality_136,Apartment,3,1381,120.27,0.09,2000,Furnished,23,5,25,5,6,Medium,Yes,Yes,"Clubhouse, Playground, Pool, Gym",East,Builder,Ready_to_Move
108544,Telangana,Hyderabad,Locality_108,Villa,1,1613,249.26,0.15,1998,Furnished,2,2,27,4,7,Low,Yes,Yes,"Gym, Pool, Clubhouse, Playground, Garden",South,Broker,Ready_to_Move
130360,Karnataka,Bangalore,Locality_68,Villa,3,3325,139.07,0.04,1990,Furnished,30,28,35,2,4,Low,No,Yes,"Gym, Garden, Pool",East,Broker,Ready_to_Move
58713,Telangana,Hyderabad,Locality_254,Independent House,4,1132,177.66,0.16,1991,Semi-furnished,26,15,34,1,4,Low,Yes,Yes,"Pool, Playground, Garden, Clubhouse",North,Builder,Ready_to_Move
36917,Delhi,New Delhi,Locality_11,Villa,1,1134,130.34,0.11,2018,Furnished,1,10,7,5,9,Medium,No,Yes,Clubhouse,South,Builder,Under_Construction
13083,Bihar,Patna,Locality_270,Independent House,2,1632,297.38,0.18,2018,Furnished,7,10,7,2,8,High,Yes,No,"Garden, Clubhouse, Gym",South,Builder,Ready_to_Move
18125,Punjab,Amritsar,Locality_38,Villa,5,3888,60.31,0.02,2013,Semi-furnished,30,22,12,1,2,High,No,Yes,"Garden, Pool, Playground, Clubhouse",East,Builder,Under_Construction
38471,Uttarakhand,Dehradun,Locality_373,Apartment,1,3847,314.49,0.08,2008,Unfurnished,4,26,17,4,8,High,No,No,"Playground, Pool",South,Owner,Under_Construction
